# DOI:10.1039/C6TC02135B + experimental CHOSE 
# | wavelength | n | k
383.5 2.240031 0.417810
384.0 2.238933 0.417120
384.5 2.238092 0.414570
385.0 2.237251 0.413090
385.5 2.236967 0.410630
386.0 2.236684 0.410720
386.5 2.235856 0.409440
387.0 2.235028 0.409080
387.5 2.234339 0.406850
388.0 2.233651 0.403700
388.5 2.233339 0.399360
389.0 2.233026 0.397730
389.5 2.232111 0.396600
390.0 2.231195 0.394170
390.5 2.230611 0.391360
391.0 2.230027 0.386500
391.5 2.229821 0.383730
392.0 2.229616 0.383210
392.5 2.229302 0.384080
393.0 2.228987 0.384090
393.5 2.228165 0.382670
394.0 2.227343 0.380130
394.5 2.226221 0.377360
395.0 2.225098 0.378180
395.5 2.224060 0.376760
396.0 2.223022 0.375560
396.5 2.222555 0.373140
397.0 2.222089 0.368430
397.5 2.221853 0.366450
398.0 2.221618 0.364510
398.5 2.221248 0.363850
399.0 2.220879 0.361630
399.5 2.219926 0.360500
400.0 2.218974 0.358570
400.5 2.217824 0.356620
401.0 2.216675 0.357770
401.5 2.215645 0.356520
402.0 2.214615 0.355890
402.5 2.214137 0.353910
403.0 2.213660 0.350980
403.5 2.213049 0.348090
404.0 2.212438 0.345510
404.5 2.211433 0.344150
405.0 2.210428 0.343410
405.5 2.209967 0.343690
406.0 2.209507 0.342850
406.5 2.209231 0.343100
407.0 2.208955 0.341890
407.5 2.208564 0.339670
408.0 2.208173 0.338610
408.5 2.207261 0.336840
409.0 2.206348 0.335700
409.5 2.205204 0.334450
410.0 2.204061 0.332950
410.5 2.203055 0.330800
411.0 2.202050 0.330170
411.5 2.201496 0.328460
412.0 2.200942 0.326720
412.5 2.200528 0.326270
413.0 2.200115 0.324800
413.5 2.199034 0.324110
414.0 2.197954 0.323280
414.5 2.196868 0.322580
415.0 2.195782 0.320880
415.5 2.194720 0.318620
416.0 2.193659 0.317570
416.5 2.192633 0.316530
417.0 2.191607 0.315070
417.5 2.190828 0.314710
418.0 2.190050 0.313750
418.5 2.189817 0.311430
419.0 2.189583 0.309930
419.5 2.189356 0.308750
420.0 2.189129 0.308120
420.5 2.188932 0.307600
421.0 2.188736 0.307700
421.5 2.188552 0.306740
422.0 2.188368 0.305800
422.5 2.188184 0.305440
423.0 2.188000 0.304800
423.5 2.187716 0.304610
424.0 2.187432 0.304020
424.5 2.186690 0.302770
425.0 2.185948 0.302220
425.5 2.184979 0.301350
426.0 2.184011 0.300950
426.5 2.183102 0.300820
427.0 2.182192 0.299980
427.5 2.181568 0.298920
428.0 2.180944 0.297160
428.5 2.180696 0.295740
429.0 2.180448 0.293730
429.5 2.179775 0.293010
430.0 2.179102 0.292210
430.5 2.178292 0.291510
431.0 2.177482 0.291040
431.5 2.177254 0.290220
432.0 2.177026 0.289560
432.5 2.176887 0.288070
433.0 2.176748 0.287340
433.5 2.176608 0.287020
434.0 2.176469 0.286170
434.5 2.176332 0.285710
435.0 2.176195 0.285400
435.5 2.175968 0.284150
436.0 2.175741 0.283990
436.5 2.175064 0.283540
437.0 2.174386 0.282400
437.5 2.173513 0.281680
438.0 2.172639 0.280350
438.5 2.171774 0.280310
439.0 2.170908 0.279800
439.5 2.170261 0.279950
440.0 2.169615 0.280370
440.5 2.169493 0.279740
441.0 2.169372 0.279150
441.5 2.169251 0.277640
442.0 2.169130 0.276410
442.5 2.169009 0.275330
443.0 2.168888 0.275020
443.5 2.168767 0.275360
444.0 2.168645 0.274630
444.5 2.168520 0.274510
445.0 2.168394 0.274300
445.5 2.168250 0.272850
446.0 2.168106 0.272910
446.5 2.167822 0.272370
447.0 2.167538 0.271410
447.5 2.166714 0.271230
448.0 2.165889 0.269980
448.5 2.165011 0.269630
449.0 2.164132 0.269900
449.5 2.163279 0.270240
450.0 2.162427 0.270710
450.5 2.161814 0.270440
451.0 2.161201 0.270100
451.5 2.160984 0.269540
452.0 2.160767 0.269490
452.5 2.160249 0.269070
453.0 2.159732 0.268220
453.5 2.158914 0.267940
454.0 2.158096 0.267280
454.5 2.157627 0.266270
455.0 2.157157 0.266270
455.5 2.156992 0.266050
456.0 2.156826 0.265780
456.5 2.156661 0.266370
457.0 2.156495 0.265920
457.5 2.156330 0.264840
458.0 2.156165 0.264050
458.5 2.156000 0.263010
459.0 2.155834 0.262730
459.5 2.155569 0.263080
460.0 2.155305 0.263030
460.5 2.154610 0.263570
461.0 2.153915 0.263880
461.5 2.152856 0.263860
462.0 2.151796 0.264600
462.5 2.149814 0.264150
463.0 2.147831 0.264230
463.5 2.145951 0.263900
464.0 2.144071 0.263350
464.5 2.143639 0.262770
465.0 2.143207 0.262280
465.5 2.143159 0.262300
466.0 2.143110 0.261950
466.5 2.143551 0.262380
467.0 2.143992 0.262550
467.5 2.144391 0.263220
468.0 2.144789 0.264170
468.5 2.144695 0.264510
469.0 2.144601 0.264600
469.5 2.144436 0.264120
470.0 2.144270 0.263490
470.5 2.144104 0.263710
471.0 2.143938 0.263880
471.5 2.143772 0.264470
472.0 2.143607 0.264910
472.5 2.143441 0.264950
473.0 2.143276 0.264460
473.5 2.143212 0.264320
474.0 2.143147 0.264290
474.5 2.143521 0.264760
475.0 2.143895 0.265580
475.5 2.144398 0.266000
476.0 2.144901 0.266170
476.5 2.145410 0.265910
477.0 2.145919 0.266370
477.5 2.146427 0.266710
478.0 2.146934 0.267620
478.5 2.147438 0.268630
479.0 2.147943 0.269010
479.5 2.148452 0.269590
480.0 2.148961 0.270790
480.5 2.149497 0.271770
481.0 2.150034 0.272880
481.5 2.150584 0.274190
482.0 2.151134 0.274960
482.5 2.151682 0.276670
483.0 2.152229 0.277920
483.5 2.152814 0.279500
484.0 2.153399 0.281310
484.5 2.154226 0.283060
485.0 2.155053 0.284790
485.5 2.156207 0.287010
486.0 2.157362 0.289030
486.5 2.158514 0.290880
487.0 2.159666 0.293620
487.5 2.163930 0.295740
488.0 2.168193 0.298210
488.5 2.186622 0.300200
489.0 2.205052 0.302310
489.5 2.226159 0.303700
490.0 2.247267 0.305760
490.5 2.252064 0.308140
491.0 2.256862 0.310550
491.5 2.261644 0.313590
492.0 2.266426 0.316120
492.5 2.271304 0.319150
493.0 2.276182 0.322010
493.5 2.281109 0.324470
494.0 2.286035 0.326940
494.5 2.292237 0.328620
495.0 2.298438 0.330170
495.5 2.311085 0.331410
496.0 2.323732 0.331980
496.5 2.321074 0.332240
497.0 2.318416 0.331170
497.5 2.321106 0.329280
498.0 2.323796 0.326590
498.5 2.321303 0.322000
499.0 2.318810 0.316610
499.5 2.317546 0.310620
500.0 2.316281 0.303770
500.5 2.318237 0.296320
501.0 2.320192 0.287670
501.5 2.315789 0.277590
502.0 2.311386 0.267120
502.5 2.308956 0.256120
503.0 2.306526 0.244340
503.5 2.305328 0.232380
504.0 2.304130 0.219670
504.5 2.303152 0.206770
505.0 2.302174 0.194870
505.5 2.301534 0.183370
506.0 2.300894 0.171500
506.5 2.300071 0.159500
507.0 2.299248 0.148120
507.5 2.297416 0.137280
508.0 2.295583 0.128050
508.5 2.292487 0.119050
509.0 2.289391 0.110300
509.5 2.285651 0.102430
510.0 2.281910 0.094840
510.5 2.277591 0.088320
511.0 2.273273 0.082680
511.5 2.267181 0.076870
512.0 2.261090 0.071820
512.5 2.252404 0.067780
513.0 2.243719 0.064030
513.5 2.236293 0.061090
514.0 2.228868 0.057990
514.5 2.225945 0.054900
515.0 2.223022 0.051930
515.5 2.218240 0.049470
516.0 2.213459 0.047700
516.5 2.210144 0.046050
517.0 2.206828 0.044720
517.5 2.205068 0.043290
518.0 2.203309 0.041610
518.5 2.203368 0.040260
519.0 2.203427 0.038830
519.5 2.201707 0.037550
520.0 2.199987 0.036660
520.5 2.198351 0.035570
521.0 2.196715 0.034670
521.5 2.195444 0.033710
522.0 2.194174 0.032610
522.5 2.192899 0.032030
523.0 2.191623 0.031500
523.5 2.189545 0.031270
524.0 2.187466 0.030390
524.5 2.184132 0.029610
525.0 2.180798 0.028510
525.5 2.178013 0.027360
526.0 2.175229 0.026250
526.5 2.174422 0.024950
527.0 2.173615 0.023870
527.5 2.171892 0.022820
528.0 2.170169 0.022540
528.5 2.168261 0.022050
529.0 2.166354 0.022010
529.5 2.164187 0.021820
530.0 2.162019 0.021240
530.5 2.160022 0.021020
531.0 2.158025 0.019990
531.5 2.156738 0.019320
532.0 2.155451 0.019210
532.5 2.154368 0.019230
533.0 2.153285 0.019460
533.5 2.152379 0.019190
534.0 2.151472 0.018800
534.5 2.150883 0.018190
535.0 2.150295 0.017360
535.5 2.149782 0.016170
536.0 2.149270 0.015050
536.5 2.148651 0.014330
537.0 2.148033 0.013970
537.5 2.145910 0.013270
538.0 2.143787 0.012590
538.5 2.141940 0.011860
539.0 2.140093 0.011540
539.5 2.139043 0.012240
540.0 2.137993 0.012150
540.5 2.136942 0.012080
541.0 2.135892 0.011480
541.5 2.134838 0.011040
542.0 2.133785 0.011460
542.5 2.132729 0.011110
543.0 2.131673 0.010570
543.5 2.130701 0.009590
544.0 2.129730 0.008350
544.5 2.129113 0.007490
545.0 2.128497 0.007250
545.5 2.128206 0.007190
546.0 2.127915 0.007270
546.5 2.128278 0.007600
547.0 2.128642 0.007360
547.5 2.127595 0.007270
548.0 2.126548 0.007080
548.5 2.125503 0.007040
549.0 2.124457 0.006840
549.5 2.123420 0.007010
550.0 2.122384 0.006820
550.5 2.121356 0.006490
551.0 2.120328 0.006680
551.5 2.119302 0.006450
552.0 2.118275 0.006420
552.5 2.117254 0.005780
553.0 2.116233 0.005410
553.5 2.115215 0.005180
554.0 2.114198 0.005190
554.5 2.113284 0.005500
555.0 2.112369 0.005200
555.5 2.111849 0.004680
556.0 2.111330 0.004420
556.5 2.110787 0.003780
557.0 2.110245 0.003780
557.5 2.109534 0.003890
558.0 2.108823 0.003160
558.5 2.107813 0.002620
559.0 2.106802 0.002490
559.5 2.106027 0.002260
560.0 2.105253 0.002240
560.5 2.105091 0.002160
561.0 2.104928 0.002040
561.5 2.103442 0.002030
562.0 2.101957 0.001950
562.5 2.100598 0.001960
563.0 2.099238 0.002060
563.5 2.098453 0.002010
564.0 2.097668 0.001950
564.5 2.097164 0.001880
565.0 2.096661 0.001700
565.5 2.096085 0.001630
566.0 2.095509 0.001570
566.5 2.094619 0.001400
567.0 2.093729 0.001420
567.5 2.092760 0.001370
568.0 2.091792 0.001330
568.5 2.090907 0.001470
569.0 2.090022 0.001370
569.5 2.089482 0.001260
570.0 2.088943 0.001180
570.5 2.088437 0.001120
571.0 2.087931 0.001020
571.5 2.087334 0.001030
572.0 2.086737 0.000855
572.5 2.085777 0.000714
573.0 2.084817 0.000712
573.5 2.083865 0.000616
574.0 2.082914 0.000631
574.5 2.082085 0.000542
575.0 2.081255 0.000379
575.5 2.080771 0.000322
576.0 2.080287 0.000189
576.5 2.079804 0.000209
577.0 2.079320 0.000223
577.5 2.078838 0.000105
578.0 2.078356 0.000134
578.5 2.077877 0.000017
579.0 2.077398 0.000000
579.5 2.076895 0.000000
580.0 2.076392 0.000000
580.5 2.075639 0.000000
581.0 2.074886 0.000000
581.5 2.073511 0.000000
582.0 2.072137 0.000000
582.5 2.070792 0.000000
583.0 2.069446 0.000000
583.5 2.068455 0.000000
584.0 2.067464 0.000000
584.5 2.067426 0.000000
585.0 2.067387 0.000000
585.5 2.067349 0.000000
586.0 2.067310 0.000000
586.5 2.067271 0.000000
587.0 2.067233 0.000000
587.5 2.067195 0.000000
588.0 2.067156 0.000000
588.5 2.067118 0.000000
589.0 2.067079 0.000000
589.5 2.066790 0.000000
590.0 2.066500 0.000000
590.5 2.065197 0.000000
591.0 2.063894 0.000000
591.5 2.062559 0.000000
592.0 2.061224 0.000000
592.5 2.060042 0.000000
593.0 2.058859 0.000000
593.5 2.058308 0.000000
594.0 2.057758 0.000000
594.5 2.057289 0.000000
595.0 2.056820 0.000000
595.5 2.056300 0.000000
596.0 2.055781 0.000000
596.5 2.055009 0.000000
597.0 2.054236 0.000000
597.5 2.053380 0.000000
598.0 2.052524 0.000000
598.5 2.051713 0.000000
599.0 2.050903 0.000000
599.5 2.050311 0.000000
600.0 2.049719 0.000000
600.5 2.049275 0.000000
601.0 2.048830 0.000000
601.5 2.048388 0.000000
602.0 2.047945 0.000000
602.5 2.047509 0.000000
603.0 2.047072 0.000000
603.5 2.046641 0.000000
604.0 2.046211 0.000000
604.5 2.045781 0.000000
605.0 2.045350 0.000000
605.5 2.044918 0.000000
606.0 2.044486 0.000000
606.5 2.044052 0.000000
607.0 2.043617 0.000000
607.5 2.043182 0.000000
608.0 2.042748 0.000000
608.5 2.042317 0.000000
609.0 2.041885 0.000000
609.5 2.041465 0.000000
610.0 2.041045 0.000000
610.5 2.040627 0.000000
611.0 2.040209 0.000000
611.5 2.039790 0.000000
612.0 2.039371 0.000000
612.5 2.038948 0.000000
613.0 2.038525 0.000000
613.5 2.038099 0.000000
614.0 2.037673 0.000000
614.5 2.037247 0.000000
615.0 2.036822 0.000000
615.5 2.036402 0.000000
616.0 2.035981 0.000000
616.5 2.035572 0.000000
617.0 2.035162 0.000000
617.5 2.034752 0.000000
618.0 2.034342 0.000000
618.5 2.033996 0.000000
619.0 2.033650 0.000000
619.5 2.033574 0.000000
620.0 2.033498 0.000000
620.5 2.033479 0.000000
621.0 2.033459 0.000000
621.5 2.033408 0.000000
622.0 2.033357 0.000000
622.5 2.033132 0.000000
623.0 2.032906 0.000000
623.5 2.032493 0.000000
624.0 2.032080 0.000000
624.5 2.031667 0.000000
625.0 2.031253 0.000000
625.5 2.030914 0.000000
626.0 2.030576 0.000000
626.5 2.030540 0.000000
627.0 2.030505 0.000000
627.5 2.030486 0.000000
628.0 2.030466 0.000000
628.5 2.030412 0.000000
629.0 2.030358 0.000000
629.5 2.030124 0.000000
630.0 2.029889 0.000000
630.5 2.029491 0.000000
631.0 2.029093 0.000000
631.5 2.028696 0.000000
632.0 2.028299 0.000000
632.5 2.027831 0.000000
633.0 2.027362 0.000000
633.5 2.026607 0.000000
634.0 2.025852 0.000000
634.5 2.025088 0.000000
635.0 2.024324 0.000000
635.5 2.023588 0.000000
636.0 2.022851 0.000000
636.5 2.022273 0.000000
637.0 2.021694 0.000000
637.5 2.021305 0.000000
638.0 2.020915 0.000000
638.5 2.020525 0.000000
639.0 2.020136 0.000000
639.5 2.019747 0.000000
640.0 2.019357 0.000000
640.5 2.018968 0.000000
641.0 2.018579 0.000000
641.5 2.018190 0.000000
642.0 2.017800 0.000000
642.5 2.017420 0.000000
643.0 2.017040 0.000000
643.5 2.016762 0.000000
644.0 2.016483 0.000000
644.5 2.016463 0.000000
645.0 2.016444 0.000000
645.5 2.016424 0.000000
646.0 2.016405 0.000000
646.5 2.016351 0.000000
647.0 2.016298 0.000000
647.5 2.016069 0.000000
648.0 2.015841 0.000000
648.5 2.015464 0.000000
649.0 2.015086 0.000000
649.5 2.014708 0.000000
650.0 2.014330 0.000000
650.5 2.013896 0.000000
651.0 2.013463 0.000000
651.5 2.012789 0.000000
652.0 2.012116 0.000000
652.5 2.011385 0.000000
653.0 2.010653 0.000000
653.5 2.009926 0.000000
654.0 2.009198 0.000000
654.5 2.008627 0.000000
655.0 2.008055 0.000000
655.5 2.008036 0.000000
656.0 2.008016 0.000000
656.5 2.007996 0.000000
657.0 2.007977 0.000000
657.5 2.007942 0.000000
658.0 2.007906 0.000000
658.5 2.007752 0.000000
659.0 2.007598 0.000000
659.5 2.007225 0.000000
660.0 2.006852 0.000000
660.5 2.006479 0.000000
661.0 2.006106 0.000000
661.5 2.005734 0.000000
662.0 2.005362 0.000000
662.5 2.004996 0.000000
663.0 2.004631 0.000000
663.5 2.004272 0.000000
664.0 2.003914 0.000000
664.5 2.003555 0.000000
665.0 2.003196 0.000000
665.5 2.002871 0.000000
666.0 2.002545 0.000000
666.5 2.002387 0.000000
667.0 2.002228 0.000000
667.5 2.002209 0.000000
668.0 2.002189 0.000000
668.5 2.002169 0.000000
669.0 2.002150 0.000000
669.5 2.002130 0.000000
670.0 2.002111 0.000000
670.5 2.002092 0.000000
671.0 2.002072 0.000000
671.5 2.002053 0.000000
672.0 2.002033 0.000000
672.5 2.002013 0.000000
673.0 2.001994 0.000000
673.5 2.001936 0.000000
674.0 2.001877 0.000000
674.5 2.001632 0.000000
675.0 2.001388 0.000000
675.5 2.001027 0.000000
676.0 2.000666 0.000000
676.5 2.000306 0.000000
677.0 1.999945 0.000000
677.5 1.999586 0.000000
678.0 1.999227 0.000000
678.5 1.998878 0.000000
679.0 1.998528 0.000000
679.5 1.998185 0.000000
680.0 1.997841 0.000000
680.5 1.997497 0.000000
681.0 1.997153 0.000000
681.5 1.996809 0.000000
682.0 1.996466 0.000000
682.5 1.996125 0.000000
683.0 1.995783 0.000000
683.5 1.995443 0.000000
684.0 1.995104 0.000000
684.5 1.994765 0.000000
685.0 1.994425 0.000000
685.5 1.994117 0.000000
686.0 1.993809 0.000000
686.5 1.993644 0.000000
687.0 1.993480 0.000000
687.5 1.993469 0.000000
688.0 1.993457 0.000000
688.5 1.993445 0.000000
689.0 1.993434 0.000000
689.5 1.993423 0.000000
690.0 1.993412 0.000000
690.5 1.993401 0.000000
691.0 1.993390 0.000000
691.5 1.993380 0.000000
692.0 1.993370 0.000000
692.5 1.993359 0.000000
693.0 1.993349 0.000000
693.5 1.993337 0.000000
694.0 1.993325 0.000000
694.5 1.993244 0.000000
695.0 1.993164 0.000000
695.5 1.992835 0.000000
696.0 1.992506 0.000000
696.5 1.992177 0.000000
697.0 1.991847 0.000000
697.5 1.991518 0.000000
698.0 1.991188 0.000000
698.5 1.990861 0.000000
699.0 1.990533 0.000000
699.5 1.990212 0.000000
700.0 1.989890 0.000000
700.5 1.989570 0.000000
701.0 1.989250 0.000000
701.5 1.988930 0.000000
702.0 1.988611 0.000000
702.5 1.988322 0.000000
703.0 1.988033 0.000000
703.5 1.987896 0.000000
704.0 1.987759 0.000000
704.5 1.987749 0.000000
705.0 1.987739 0.000000
705.5 1.987729 0.000000
706.0 1.987718 0.000000
706.5 1.987703 0.000000
707.0 1.987687 0.000000
707.5 1.987594 0.000000
708.0 1.987501 0.000000
708.5 1.987180 0.000000
709.0 1.986859 0.000000
709.5 1.986537 0.000000
710.0 1.986216 0.000000
710.5 1.985895 0.000000
711.0 1.985573 0.000000
711.5 1.985254 0.000000
712.0 1.984936 0.000000
712.5 1.984628 0.000000
713.0 1.984321 0.000000
713.5 1.984018 0.000000
714.0 1.983715 0.000000
714.5 1.983413 0.000000
715.0 1.983110 0.000000
715.5 1.982807 0.000000
716.0 1.982504 0.000000
716.5 1.982197 0.000000
717.0 1.981890 0.000000
717.5 1.981576 0.000000
718.0 1.981262 0.000000
718.5 1.980948 0.000000
719.0 1.980634 0.000000
719.5 1.980320 0.000000
720.0 1.980006 0.000000
720.5 1.979735 0.000000
721.0 1.979465 0.000000
721.5 1.979385 0.000000
722.0 1.979304 0.000000
722.5 1.979293 0.000000
723.0 1.979283 0.000000
723.5 1.979272 0.000000
724.0 1.979262 0.000000
724.5 1.979252 0.000000
725.0 1.979242 0.000000
725.5 1.979232 0.000000
726.0 1.979221 0.000000
726.5 1.979210 0.000000
727.0 1.979200 0.000000
727.5 1.979189 0.000000
728.0 1.979179 0.000000
728.5 1.979169 0.000000
729.0 1.979158 0.000000
729.5 1.979120 0.000000
730.0 1.979082 0.000000
730.5 1.978903 0.000000
731.0 1.978725 0.000000
731.5 1.978433 0.000000
732.0 1.978141 0.000000
732.5 1.977850 0.000000
733.0 1.977558 0.000000
733.5 1.977266 0.000000
734.0 1.976975 0.000000
734.5 1.976682 0.000000
735.0 1.976390 0.000000
735.5 1.976091 0.000000
736.0 1.975793 0.000000
736.5 1.975493 0.000000
737.0 1.975194 0.000000
737.5 1.974894 0.000000
738.0 1.974595 0.000000
738.5 1.974301 0.000000
739.0 1.974007 0.000000
739.5 1.973789 0.000000
740.0 1.973571 0.000000
740.5 1.973561 0.000000
741.0 1.973550 0.000000
741.5 1.973540 0.000000
742.0 1.973529 0.000000
742.5 1.973518 0.000000
743.0 1.973508 0.000000
743.5 1.973498 0.000000
744.0 1.973488 0.000000
744.5 1.973477 0.000000
745.0 1.973467 0.000000
745.5 1.973457 0.000000
746.0 1.973446 0.000000
746.5 1.973436 0.000000
747.0 1.973426 0.000000
747.5 1.973415 0.000000
748.0 1.973405 0.000000
748.5 1.973372 0.000000
749.0 1.973339 0.000000
749.5 1.973186 0.000000
750.0 1.973032 0.000000
750.5 1.972754 0.000000
751.0 1.972476 0.000000
751.5 1.972198 0.000000
752.0 1.971920 0.000000
752.5 1.971642 0.000000
753.0 1.971364 0.000000
753.5 1.971112 0.000000
754.0 1.970860 0.000000
754.5 1.970740 0.000000
755.0 1.970620 0.000000
755.5 1.970610 0.000000
756.0 1.970599 0.000000
756.5 1.970589 0.000000
757.0 1.970579 0.000000
757.5 1.970569 0.000000
758.0 1.970558 0.000000
758.5 1.970522 0.000000
759.0 1.970486 0.000000
759.5 1.970321 0.000000
760.0 1.970155 0.000000
760.5 1.969883 0.000000
761.0 1.969612 0.000000
761.5 1.969341 0.000000
762.0 1.969070 0.000000
762.5 1.968799 0.000000
763.0 1.968528 0.000000
763.5 1.968256 0.000000
764.0 1.967984 0.000000
764.5 1.967710 0.000000
765.0 1.967437 0.000000
765.5 1.967161 0.000000
766.0 1.966885 0.000000
766.5 1.966610 0.000000
767.0 1.966334 0.000000
767.5 1.966058 0.000000
768.0 1.965782 0.000000
768.5 1.965523 0.000000
769.0 1.965263 0.000000
769.5 1.965106 0.000000
770.0 1.964949 0.000000
770.5 1.964939 0.000000
771.0 1.964929 0.000000
771.5 1.964919 0.000000
772.0 1.964908 0.000000
772.5 1.964898 0.000000
773.0 1.964887 0.000000
773.5 1.964877 0.000000
774.0 1.964867 0.000000
774.5 1.964857 0.000000
775.0 1.964846 0.000000
775.5 1.964835 0.000000
776.0 1.964825 0.000000
776.5 1.964815 0.000000
777.0 1.964804 0.000000
777.5 1.964794 0.000000
778.0 1.964784 0.000000
778.5 1.964774 0.000000
779.0 1.964763 0.000000
779.5 1.964708 0.000000
780.0 1.964652 0.000000
780.5 1.964411 0.000000
781.0 1.964170 0.000000
781.5 1.963912 0.000000
782.0 1.963654 0.000000
782.5 1.963395 0.000000
783.0 1.963137 0.000000
783.5 1.962879 0.000000
784.0 1.962621 0.000000
784.5 1.962392 0.000000
785.0 1.962163 0.000000
785.5 1.962071 0.000000
786.0 1.961978 0.000000
786.5 1.961968 0.000000
787.0 1.961957 0.000000
787.5 1.961947 0.000000
788.0 1.961937 0.000000
788.5 1.961927 0.000000
789.0 1.961916 0.000000
789.5 1.961896 0.000000
790.0 1.961876 0.000000
790.5 1.961775 0.000000
791.0 1.961675 0.000000
791.5 1.961412 0.000000
792.0 1.961149 0.000000
792.5 1.960886 0.000000
793.0 1.960624 0.000000
793.5 1.960361 0.000000
794.0 1.960098 0.000000
794.5 1.959835 0.000000
795.0 1.959572 0.000000
795.5 1.959310 0.000000
796.0 1.959049 0.000000
796.5 1.958794 0.000000
