# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Absorption 
54 0.0191084 -0.00369103 -4.25643e-06 0 
55 0.0190657 -0.00369103 -4.25643e-06 0 
56 0.0190219 -0.00369103 -4.25643e-06 0 
57 0.0189773 -0.00369103 -4.25643e-06 0 
58 0.0189317 -0.00369103 -4.25643e-06 0 
59 0.0188852 -0.00369103 -4.25643e-06 0 
60 0.0188378 -0.00369103 -4.25643e-06 0 
61 0.0187894 -0.00369103 -4.25643e-06 0 
62 0.0187401 -0.00369103 -4.25643e-06 0 
63 0.0186898 -0.00369103 -4.25643e-06 0 
64 0.0186386 -0.00369103 -4.25643e-06 0 
65 0.0185865 -0.00369103 -4.25643e-06 0 
66 0.0185334 -0.00369103 -4.25643e-06 0 
67 0.0184794 -0.00369103 -4.25643e-06 0 
68 0.0184244 -0.00369103 -4.25643e-06 0 
69 0.0183684 -0.00369103 -4.25643e-06 0 
70 0.0183115 -0.00369103 -4.25643e-06 0 
71 0.0182536 -0.00369103 -4.25643e-06 0 
72 0.0181947 -0.00369103 -4.25643e-06 0 
73 0.0181349 -0.00369103 -4.25643e-06 0 
74 0.0180741 -0.00369103 -4.25643e-06 0 
75 0.0180123 -0.00369103 -4.25643e-06 0 
76 0.0179496 -0.00369103 -4.25643e-06 0 
77 0.0178858 -0.00369103 -4.25643e-06 0 
78 0.0178211 -0.00369103 -4.25643e-06 0 
79 0.0177554 -0.00369103 -4.25643e-06 0 
80 0.0176887 -0.00369103 -4.25643e-06 0 
81 0.017621 -0.00369103 -4.25643e-06 0 
82 0.0175523 -0.00369103 -4.25643e-06 0 
83 0.0174825 -0.00369103 -4.25643e-06 0 
84 0.0174118 -0.00369103 -4.25643e-06 0 
85 0.0173401 -0.00369103 -4.25643e-06 0 
86 0.0172673 -0.00369103 -4.25643e-06 0 
87 0.0171935 -0.00369103 -4.25643e-06 0 
88 0.0171187 -0.00369103 -4.25643e-06 0 
89 0.0170428 -0.00369103 -4.25643e-06 0 
90 0.0169659 -0.00369103 -4.25643e-06 0 
91 0.016888 -0.00369103 -4.25643e-06 0 
92 0.016809 -0.00369103 -4.25643e-06 0 
93 0.016729 -0.00369103 -4.25643e-06 0 
94 0.0166479 -0.00369103 -4.25643e-06 0 
95 0.0165658 -0.00369103 -4.25643e-06 0 
96 0.0164825 -0.00369103 -4.25643e-06 0 
97 0.0163982 -0.00369103 -4.25643e-06 0 
98 0.0163129 -0.00369103 -4.25643e-06 0 
99 0.0162264 -0.00369103 -4.25643e-06 0 
100 0.0161388 -0.00369103 -4.25643e-06 0 
101 0.0160502 -0.00369103 -4.25643e-06 0 
102 0.0159604 -0.00369103 -4.25643e-06 0 
103 0.0158696 -0.00369103 -4.25643e-06 0 
104 0.0157776 -0.00369103 -4.25643e-06 0 
105 0.0156845 -0.00369103 -4.25643e-06 0 
106 0.0155902 -0.00369103 -4.25643e-06 0 
107 0.0154949 -0.00369103 -4.25643e-06 0 
108 0.0153983 -0.00369103 -4.25643e-06 0 
109 0.0153007 -0.00369103 -4.25643e-06 0 
110 0.0152018 -0.00369103 -4.25643e-06 0 
111 0.0151018 -0.00369103 -4.25643e-06 0 
112 0.0150006 -0.00369103 -4.25643e-06 0 
113 0.0148983 -0.00369103 -4.25643e-06 0 
114 0.0147947 -0.00369103 -4.25643e-06 0 
115 0.01469 -0.00369103 -4.25643e-06 0 
116 0.014584 -0.00369103 -4.25643e-06 0 
117 0.0144769 -0.00369103 -4.25643e-06 0 
118 0.0143685 -0.00369103 -4.25643e-06 0 
119 0.0142588 -0.00369103 -4.25643e-06 0 
120 0.0141479 -0.00369103 -4.25643e-06 0 
121 0.0140358 -0.00369103 -4.25643e-06 0 
122 0.0139224 -0.00369103 -4.25643e-06 0 
123 0.0138077 -0.00369103 -4.25643e-06 0 
124 0.0136918 -0.00369103 -4.25643e-06 0 
125 0.0135745 -0.00369103 -4.25643e-06 0 
126 0.013456 -0.00369103 -4.25643e-06 0 
127 0.0133361 -0.00369103 -4.25643e-06 0 
128 0.0132149 -0.00369103 -4.25643e-06 0 
129 0.0130923 -0.00369103 -4.25643e-06 0 
130 0.0129684 -0.00369103 -4.25643e-06 0 
131 0.0128432 -0.00369103 -4.25643e-06 0 
132 0.0127166 -0.00369103 -4.25643e-06 0 
133 0.0125885 -0.00369103 -4.25643e-06 0 
134 0.0124591 -0.00369103 -4.25643e-06 0 
135 0.0123283 -0.00369103 -4.25643e-06 0 
136 0.012196 -0.00369103 -4.25643e-06 0 
137 0.0120624 -0.00369103 -4.25643e-06 0 
138 0.0119272 -0.00369103 -4.25643e-06 0 
139 0.0117906 -0.00369103 -4.25643e-06 0 
140 0.0116525 -0.00369103 -4.25643e-06 0 
141 0.0115129 -0.00369103 -4.25643e-06 0 
142 0.0113718 -0.00369103 -4.25643e-06 0 
143 0.0112292 -0.00369103 -4.25643e-06 0 
144 0.011085 -0.00369103 -4.25643e-06 0 
145 0.0109393 -0.00369103 -4.25643e-06 0 
146 0.010792 -0.00369103 -4.25643e-06 0 
147 0.0106431 -0.00369103 -4.25643e-06 0 
148 0.0104926 -0.00369103 -4.25643e-06 0 
149 0.0103405 -0.00369103 -4.25643e-06 0 
150 0.0101867 -0.00369103 -4.25643e-06 0 
151 0.0100313 -0.00369103 -4.25643e-06 0 
152 0.00987415 -0.00369103 -4.25643e-06 0 
153 0.00971534 -0.00369103 -4.25643e-06 0 
154 0.00955482 -0.00369103 -4.25643e-06 0 
155 0.00939256 -0.00369103 -4.25643e-06 0 
156 0.00922855 -0.00369103 -4.25643e-06 0 
157 0.00906275 -0.00369103 -4.25643e-06 0 
158 0.00889517 -0.00369103 -4.25643e-06 0 
159 0.00872576 -0.00369103 -4.25643e-06 0 
160 0.00855451 -0.00369103 -4.25643e-06 0 
161 0.0083814 -0.00369103 -4.25643e-06 0 
162 0.00820641 -0.00369103 -4.25643e-06 0 
163 0.00802951 -0.00369103 -4.25643e-06 0 
164 0.00785069 -0.00369103 -4.25643e-06 0 
165 0.0076699 -0.00369103 -4.25643e-06 0 
166 0.00748714 -0.00369103 -4.25643e-06 0 
167 0.00730238 -0.00369103 -4.25643e-06 0 
168 0.00711559 -0.00369103 -4.25643e-06 0 
169 0.00692674 -0.00369103 -4.25643e-06 0 
170 0.00673582 -0.00369103 -4.25643e-06 0 
171 0.00654279 -0.00369103 -4.25643e-06 0 
172 0.00634763 -0.00369103 -4.25643e-06 0 
173 0.0061503 -0.00369103 -4.25643e-06 0 
174 0.00595079 -0.00369103 -4.25643e-06 0 
175 0.00574906 -0.00369103 -4.25643e-06 0 
176 0.00554508 -0.00369103 -4.25643e-06 0 
177 0.00533883 -0.00369103 -4.25643e-06 0 
178 0.00513027 -0.00369103 -4.25643e-06 0 
179 0.00491936 -0.00369103 -4.25643e-06 0 
180 0.00470609 -0.00369103 -4.25643e-06 0 
181 0.00449042 -0.00369103 -4.25643e-06 0 
182 0.00427232 -0.00369103 -4.25643e-06 0 
183 0.00405174 -0.00369103 -4.25643e-06 0 
184 0.00382866 -0.00369103 -4.25643e-06 0 
185 0.00360305 -0.00369103 -4.25643e-06 0 
186 0.00337486 -0.00369103 -4.25643e-06 0 
187 0.00314407 -0.00369103 -4.25643e-06 0 
188 0.00291063 -0.00369103 -4.25643e-06 0 
189 0.00267451 -0.00369103 -4.25643e-06 0 
190 0.00243567 -0.00369103 -4.25643e-06 0 
191 0.00219407 -0.00369103 -4.25643e-06 0 
192 0.00194967 -0.00369103 -4.25643e-06 0 
193 0.00170244 -0.00369103 -4.25643e-06 0 
194 0.00145232 -0.00369103 -4.25643e-06 0 
195 0.00119929 -0.00369103 -4.25643e-06 0 
196 0.00094329 -0.00369103 -4.25643e-06 0 
197 0.000684285 -0.00369103 -4.25643e-06 0 
198 0.00042223 -0.00369103 -4.25643e-06 0 
199 0.000157081 -0.00369103 -4.25643e-06 0 
200 2.37263e-05 -0.00369103 -4.25643e-06 0 
200 -0.000246136 -0.00369103 -4.25643e-06 0 
201 -0.000382638 -0.00369103 -4.25643e-06 0 
202 -0.000657197 -0.00369103 -4.25643e-06 0 
203 -0.000934851 -0.00369103 -4.25643e-06 0 
204 -0.00121557 -0.00369103 -4.25643e-06 0 
205 -0.00149932 -0.00369103 -4.25643e-06 0 
206 -0.00178606 -0.00369103 -4.25643e-06 0 
207 -0.00207577 -0.00369103 -4.25643e-06 0 
208 -0.00236841 -0.00369103 -4.25643e-06 0 
209 -0.00266394 -0.00369103 -4.25643e-06 0 
210 -0.00296232 -0.00369103 -4.25643e-06 0 
211 -0.00326353 -0.00369103 -4.25643e-06 0 
212 -0.00356751 -0.00369103 -4.25643e-06 0 
213 -0.00387423 -0.00369103 -4.25643e-06 0 
214 -0.00418365 -0.00369103 -4.25643e-06 0 
215 -0.00449573 -0.00369103 -4.25643e-06 0 
216 -0.00481043 -0.00369103 -4.25643e-06 0 
217 -0.0051277 -0.00369103 -4.25643e-06 0 
218 -0.0054475 -0.00369103 -4.25643e-06 0 
219 -0.00576979 -0.00369103 -4.25643e-06 0 
220 -0.00609452 -0.00369103 -4.25643e-06 0 
221 -0.00642165 -0.00369103 -4.25643e-06 0 
222 -0.00675112 -0.00369103 -4.25643e-06 0 
223 -0.0070829 -0.00369103 -4.25643e-06 0 
224 -0.00741694 -0.00369103 -4.25643e-06 0 
225 -0.00775318 -0.00369103 -4.25643e-06 0 
226 -0.00809158 -0.00369103 -4.25643e-06 0 
227 -0.00843209 -0.00369103 -4.25643e-06 0 
228 -0.00877466 -0.00369103 -4.25643e-06 0 
229 -0.00911923 -0.00369103 -4.25643e-06 0 
230 -0.00946576 -0.00369103 -4.25643e-06 0 
231 -0.00981419 -0.00369103 -4.25643e-06 0 
232 -0.0101645 -0.00369103 -4.25643e-06 0 
233 -0.0105166 -0.00369103 -4.25643e-06 0 
234 -0.0108704 -0.00369103 -4.25643e-06 0 
235 -0.0112259 -0.00369103 -4.25643e-06 0 
236 -0.011583 -0.00369103 -4.25643e-06 0 
237 -0.0119418 -0.00369103 -4.25643e-06 0 
238 -0.012302 -0.00369103 -4.25643e-06 0 
239 -0.0126637 -0.00369103 -4.25643e-06 0 
240 -0.0130269 -0.00369103 -4.25643e-06 0 
241 -0.0133913 -0.00369103 -4.25643e-06 0 
242 -0.0137571 -0.00369103 -4.25643e-06 0 
243 -0.0141241 -0.00369103 -4.25643e-06 0 
244 -0.0144923 -0.00369103 -4.25643e-06 0 
245 -0.0148616 -0.00369103 -4.25643e-06 0 
246 -0.015232 -0.00369103 -4.25643e-06 0 
247 -0.0156033 -0.00369103 -4.25643e-06 0 
248 -0.0159756 -0.00369103 -4.25643e-06 0 
249 -0.0163488 -0.00369103 -4.25643e-06 0 
250 -0.0167228 -0.00369103 -4.25643e-06 0 
251 -0.0170976 -0.00369103 -4.25643e-06 0 
252 -0.0174731 -0.00369103 -4.25643e-06 0 
253 -0.0178492 -0.00369103 -4.25643e-06 0 
254 -0.0182258 -0.00369103 -4.25643e-06 0 
255 -0.018603 -0.00369103 -4.25643e-06 0 
256 -0.0189807 -0.00369103 -4.25643e-06 0 
257 -0.0193587 -0.00369103 -4.25643e-06 0 
258 -0.019737 -0.00369103 -4.25643e-06 0 
259 -0.0201157 -0.00369103 -4.25643e-06 0 
260 -0.0204945 -0.00369103 -4.25643e-06 0 
261 -0.0208734 -0.00369103 -4.25643e-06 0 
262 -0.0212524 -0.00369103 -4.25643e-06 0 
263 -0.0216315 -0.00369103 -4.25643e-06 0 
264 -0.0220105 -0.00369103 -4.25643e-06 0 
265 -0.0223893 -0.00369103 -4.25643e-06 0 
266 -0.022768 -0.00369103 -4.25643e-06 0 
267 -0.0231465 -0.00369103 -4.25643e-06 0 
268 -0.0235246 -0.00369103 -4.25643e-06 0 
269 -0.0239024 -0.00369103 -4.25643e-06 0 
270 -0.0242798 -0.00369103 -4.25643e-06 0 
271 -0.0246566 -0.00369103 -4.25643e-06 0 
272 -0.0250329 -0.00369103 -4.25643e-06 0 
273 -0.0254086 -0.00369103 -4.25643e-06 0 
274 -0.0257836 -0.00369103 -4.25643e-06 0 
275 -0.0261578 -0.00369103 -4.25643e-06 0 
276 -0.0265313 -0.00369103 -4.25643e-06 0 
277 -0.0269038 -0.00369103 -4.25643e-06 0 
278 -0.0272755 -0.00369103 -4.25643e-06 0 
279 -0.0276461 -0.00369103 -4.25643e-06 0 
280 -0.0280157 -0.00369103 -4.25643e-06 0 
281 -0.0283841 -0.00369103 -4.25643e-06 0 
282 -0.0287514 -0.00369103 -4.25643e-06 0 
283 -0.0291175 -0.00369103 -4.25643e-06 0 
284 -0.0294822 -0.00369103 -4.25643e-06 0 
285 -0.0298455 -0.00369103 -4.25643e-06 0 
286 -0.0302075 -0.00369103 -4.25643e-06 0 
287 -0.0305679 -0.00369103 -4.25643e-06 0 
288 -0.0309268 -0.00369103 -4.25643e-06 0 
289 -0.0312841 -0.00369103 -4.25643e-06 0 
290 -0.0316397 -0.00369103 -4.25643e-06 0 
291 -0.0319936 -0.00369103 -4.25643e-06 0 
292 -0.0323458 -0.00369103 -4.25643e-06 0 
293 -0.032696 -0.00369103 -4.25643e-06 0 
294 -0.0330444 -0.00369103 -4.25643e-06 0 
295 -0.0333908 -0.00369103 -4.25643e-06 0 
296 -0.0337352 -0.00369103 -4.25643e-06 0 
297 -0.0340775 -0.00369103 -4.25643e-06 0 
298 -0.0344177 -0.00369103 -4.25643e-06 0 
299 -0.0347557 -0.00369103 -4.25643e-06 0 
300 -0.0350915 -0.00369103 -4.25643e-06 0 
301 -0.035425 -0.00369103 -4.25643e-06 0 
302 -0.0357561 -0.00369103 -4.25643e-06 0 
303 -0.0360848 -0.00369103 -4.25643e-06 0 
304 -0.0364111 -0.00369103 -4.25643e-06 0 
305 -0.0367348 -0.00369103 -4.25643e-06 0 
306 -0.037056 -0.00369103 -4.25643e-06 0 
307 -0.0373746 -0.00369103 -4.25643e-06 0 
308 -0.0376905 -0.00369103 -4.25643e-06 0 
309 -0.0380036 -0.00369103 -4.25643e-06 0 
310 -0.0383141 -0.00369103 -4.25643e-06 0 
311 -0.0386217 -0.00369103 -4.25643e-06 0 
312 -0.0389264 -0.00369103 -4.25643e-06 0 
313 -0.0392282 -0.00369103 -4.25643e-06 0 
314 -0.0395271 -0.00369103 -4.25643e-06 0 
315 -0.0398229 -0.00369103 -4.25643e-06 0 
316 -0.0401157 -0.00369103 -4.25643e-06 0 
317 -0.0404054 -0.00369103 -4.25643e-06 0 
318 -0.040692 -0.00369103 -4.25643e-06 0 
319 -0.0409753 -0.00369103 -4.25643e-06 0 
320 -0.0412555 -0.00369103 -4.25643e-06 0 
321 -0.0415323 -0.00369103 -4.25643e-06 0 
322 -0.0418059 -0.00369103 -4.25643e-06 0 
323 -0.042076 -0.00369103 -4.25643e-06 0 
324 -0.0423428 -0.00369103 -4.25643e-06 0 
325 -0.0426061 -0.00369103 -4.25643e-06 0 
326 -0.042866 -0.00369103 -4.25643e-06 0 
327 -0.0431223 -0.00369103 -4.25643e-06 0 
328 -0.043375 -0.00369103 -4.25643e-06 0 
329 -0.0436242 -0.00369103 -4.25643e-06 0 
330 -0.0438697 -0.00369103 -4.25643e-06 0 
331 -0.0441116 -0.00369103 -4.25643e-06 0 
332 -0.0443498 -0.00369103 -4.25643e-06 0 
333 -0.0445842 -0.00369103 -4.25643e-06 0 
334 -0.0448149 -0.00369103 -4.25643e-06 0 
335 -0.0450417 -0.00369103 -4.25643e-06 0 
336 -0.0452648 -0.00369103 -4.25643e-06 0 
337 -0.0454839 -0.00369103 -4.25643e-06 0 
338 -0.0456992 -0.00369103 -4.25643e-06 0 
339 -0.0459106 -0.00369103 -4.25643e-06 0 
340 -0.046118 -0.00369103 -4.25643e-06 0 
341 -0.0463214 -0.00369103 -4.25643e-06 0 
342 -0.0465208 -0.00369103 -4.25643e-06 0 
343 -0.0467162 -0.00369103 -4.25643e-06 0 
344 -0.0469075 -0.00369103 -4.25643e-06 0 
345 -0.0470947 -0.00369103 -4.25643e-06 0 
346 -0.0472778 -0.00369103 -4.25643e-06 0 
347 -0.0474569 -0.00369103 -4.25643e-06 0 
348 -0.0475885 0.00233147 0.000305099 0 
349 -0.0476749 0.014404 0.000924726 0 
350 -0.0478024 0.020454 0.001235 0 
351 -0.0479689 0.020454 0.001235 0 
352 -0.0481312 0.020454 0.001235 0 
353 -0.0482893 0.020454 0.001235 0 
354 -0.0484431 0.020454 0.001235 0 
355 -0.0485926 0.020454 0.001235 0 
356 -0.0487379 0.020454 0.001235 0 
357 -0.0488789 0.020454 0.001235 0 
358 -0.0490156 0.020454 0.001235 0 
359 -0.049148 0.020454 0.001235 0 
360 -0.049276 0.020454 0.001235 0 
361 -0.0493997 0.020454 0.001235 0 
362 -0.049519 0.020454 0.001235 0 
363 -0.049634 0.020454 0.001235 0 
364 -0.0497447 0.020454 0.001235 0 
365 -0.0498509 0.020454 0.001235 0 
366 -0.0499527 0.020454 0.001235 0 
367 -0.0500502 0.020454 0.001235 0 
368 -0.0501433 0.020454 0.001235 0 
369 -0.0502319 0.020454 0.001235 0 
370 -0.0503162 0.020454 0.001235 0 
371 -0.0503961 0.020454 0.001235 0 
372 -0.0504715 0.020454 0.001235 0 
373 -0.0505426 0.020454 0.001235 0 
374 -0.0506092 0.020454 0.001235 0 
375 -0.0506714 0.020454 0.001235 0 
376 -0.0507292 0.020454 0.001235 0 
377 -0.0507827 0.020454 0.001235 0 
378 -0.0508317 0.020454 0.001235 0 
379 -0.0508763 0.020454 0.001235 0 
380 -0.0509165 0.020454 0.001235 0 
381 -0.0509524 0.020454 0.001235 0 
382 -0.0509838 0.020454 0.001235 0 
383 -0.0510109 0.020454 0.001235 0 
384 -0.0510336 0.020454 0.001235 0 
385 -0.051052 0.020454 0.001235 0 
386 -0.051066 0.020454 0.001235 0 
387 -0.0510757 0.020454 0.001235 0 
388 -0.0510811 0.020454 0.001235 0 
389 -0.0510822 0.020454 0.001235 0 
390 -0.0510789 0.020454 0.001235 0 
391 -0.0510714 0.020454 0.001235 0 
392 -0.0510596 0.020454 0.001235 0 
393 -0.0510436 0.020454 0.001235 0 
394 -0.0510233 0.020454 0.001235 0 
395 -0.0509988 0.020454 0.001235 0 
396 -0.0509701 0.020454 0.001235 0 
397 -0.0509373 0.020454 0.001235 0 
398 -0.0509002 0.020454 0.001235 0 
399 -0.050859 0.020454 0.001235 0 
400 -0.0508137 0.020454 0.001235 0 
401 -0.0507643 0.020454 0.001235 0 
402 -0.0507108 0.020454 0.001235 0 
403 -0.0506532 0.020454 0.001235 0 
404 -0.0505916 0.020454 0.001235 0 
405 -0.050526 0.020454 0.001235 0 
406 -0.0504564 0.020454 0.001235 0 
407 -0.0503829 0.020454 0.001235 0 
408 -0.0503054 0.020454 0.001235 0 
409 -0.050224 0.020454 0.001235 0 
410 -0.0501387 0.020454 0.001235 0 
411 -0.0500495 0.020454 0.001235 0 
412 -0.0499565 0.020454 0.001235 0 
413 -0.0498598 0.020454 0.001235 0 
414 -0.0497592 0.020454 0.001235 0 
415 -0.049655 0.020454 0.001235 0 
416 -0.049547 0.020454 0.001235 0 
417 -0.0494353 0.020454 0.001235 0 
418 -0.04932 0.020454 0.001235 0 
419 -0.0492011 0.020454 0.001235 0 
420 -0.0490786 0.020454 0.001235 0 
421 -0.0489525 0.020454 0.001235 0 
422 -0.048823 0.020454 0.001235 0 
423 -0.0486899 0.020454 0.001235 0 
424 -0.0485535 0.020454 0.001235 0 
425 -0.0484136 0.020454 0.001235 0 
426 -0.0482703 0.020454 0.001235 0 
427 -0.0481237 0.020454 0.001235 0 
428 -0.0479738 0.020454 0.001235 0 
429 -0.0478207 0.020454 0.001235 0 
430 -0.0476643 0.020454 0.001235 0 
431 -0.0475048 0.020454 0.001235 0 
432 -0.0473421 0.020454 0.001235 0 
433 -0.0471762 0.020454 0.001235 0 
434 -0.0470074 0.020454 0.001235 0 
435 -0.0468355 0.020454 0.001235 0 
436 -0.0466606 0.020454 0.001235 0 
437 -0.0464827 0.020454 0.001235 0 
438 -0.0463019 0.020454 0.001235 0 
439 -0.0461183 0.020454 0.001235 0 
440 -0.0459319 0.020454 0.001235 0 
441 -0.0457426 0.020454 0.001235 0 
442 -0.0455507 0.020454 0.001235 0 
443 -0.045356 0.020454 0.001235 0 
444 -0.0451587 0.020454 0.001235 0 
445 -0.0449587 0.020454 0.001235 0 
446 -0.0447562 0.020454 0.001235 0 
447 -0.0445512 0.020454 0.001235 0 
448 -0.0443436 0.020454 0.001235 0 
449 -0.0441337 0.020454 0.001235 0 
450 -0.0439213 0.020454 0.001235 0 
451 -0.0437066 0.020454 0.001235 0 
452 -0.0434896 0.020454 0.001235 0 
453 -0.0432703 0.020454 0.001235 0 
454 -0.0430488 0.020454 0.001235 0 
455 -0.0428251 0.020454 0.001235 0 
456 -0.0425993 0.020454 0.001235 0 
457 -0.0423714 0.020454 0.001235 0 
458 -0.0421415 0.020454 0.001235 0 
459 -0.0419095 0.020454 0.001235 0 
460 -0.0416757 0.020454 0.001235 0 
461 -0.0414399 0.020454 0.001235 0 
462 -0.0412023 0.020454 0.001235 0 
463 -0.0409628 0.020454 0.001235 0 
464 -0.0407216 0.020454 0.001235 0 
465 -0.0404787 0.020454 0.001235 0 
466 -0.0402341 0.020454 0.001235 0 
467 -0.0399879 0.020454 0.001235 0 
468 -0.0397401 0.020454 0.001235 0 
469 -0.0394907 0.020454 0.001235 0 
470 -0.0392399 0.020454 0.001235 0 
471 -0.0389876 0.020454 0.001235 0 
472 -0.038734 0.020454 0.001235 0 
473 -0.0384789 0.020454 0.001235 0 
474 -0.0382226 0.020454 0.001235 0 
475 -0.037965 0.020454 0.001235 0 
476 -0.0377062 0.020454 0.001235 0 
477 -0.0374462 0.020454 0.001235 0 
478 -0.0371851 0.020454 0.001235 0 
479 -0.036923 0.020454 0.001235 0 
480 -0.0366598 0.020454 0.001235 0 
481 -0.0363956 0.020454 0.001235 0 
482 -0.0361304 0.020454 0.001235 0 
483 -0.0358644 0.020454 0.001235 0 
484 -0.0355975 0.020454 0.001235 0 
485 -0.0353298 0.020454 0.001235 0 
486 -0.0350613 0.020454 0.001235 0 
487 -0.0347922 0.020454 0.001235 0 
488 -0.0345223 0.020454 0.001235 0 
489 -0.0342518 0.020454 0.001235 0 
490 -0.0339807 0.020454 0.001235 0 
491 -0.0337091 0.020454 0.001235 0 
492 -0.033437 0.020454 0.001235 0 
493 -0.0331644 0.020454 0.001235 0 
494 -0.0328914 0.020454 0.001235 0 
495 -0.0326181 0.020454 0.001235 0 
496 -0.0323444 0.020454 0.001235 0 
497 -0.0320704 0.020454 0.001235 0 
498 -0.0317962 0.020454 0.001235 0 
499 -0.0315217 0.020454 0.001235 0 
500 -0.0312472 0.020454 0.001235 0 
501 -0.0309724 0.020454 0.001235 0 
502 -0.0306976 0.020454 0.001235 0 
503 -0.0304228 0.020454 0.001235 0 
504 -0.030148 0.020454 0.001235 0 
505 -0.0298732 0.020454 0.001235 0 
506 -0.0295985 0.020454 0.001235 0 
507 -0.0293239 0.020454 0.001235 0 
508 -0.0290494 0.020454 0.001235 0 
509 -0.0287752 0.020454 0.001235 0 
510 -0.0285012 0.020454 0.001235 0 
511 -0.0282274 0.020454 0.001235 0 
512 -0.027954 0.020454 0.001235 0 
513 -0.0276809 0.020454 0.001235 0 
514 -0.0274082 0.020454 0.001235 0 
515 -0.027136 0.020454 0.001235 0 
516 -0.0268641 0.020454 0.001235 0 
517 -0.0265928 0.020454 0.001235 0 
518 -0.026322 0.020454 0.001235 0 
519 -0.0260518 0.020454 0.001235 0 
520 -0.0257821 0.020454 0.001235 0 
521 -0.0255131 0.020454 0.001235 0 
522 -0.0252448 0.020454 0.001235 0 
523 -0.0249771 0.020454 0.001235 0 
524 -0.0247102 0.020454 0.001235 0 
525 -0.0244441 0.020454 0.001235 0 
526 -0.0241787 0.020454 0.001235 0 
527 -0.0239142 0.020454 0.001235 0 
528 -0.0236505 0.020454 0.001235 0 
529 -0.0233877 0.020454 0.001235 0 
530 -0.0231258 0.020454 0.001235 0 
531 -0.0228649 0.020454 0.001235 0 
532 -0.022605 0.020454 0.001235 0 
533 -0.022346 0.020454 0.001235 0 
534 -0.0220881 0.020454 0.001235 0 
535 -0.0218313 0.020454 0.001235 0 
536 -0.0215755 0.020454 0.001235 0 
537 -0.0213209 0.020454 0.001235 0 
538 -0.0210674 0.020454 0.001235 0 
539 -0.0208151 0.020454 0.001235 0 
